Filename,Period,Date,Speech #,Paragraph #,Speaker,Role,Gender,Party,Interjector Party,Previous Paragraphs,Paragraph,blind_topic label,notes,manual_annotation,Agenda Item,Context,Supplementary Context,flagged,Topic Label,prediction_phaseIII,prediction,Interjection Text,Interjection Label,Interjection,Intervention,Quote,Interjector,Interjector Gender,Verbal interjection,Nonverbal interjection,Interjection type,Directed at (Person),Directed at (Party),Paragraph tokens,Interjection tokens,paragraph_token_count,interjection_token_count,Previous Interjections,partition,entropy,correct,merged_true,merged_pred,merged_correct,Unnamed: 0,prediction_changed,flagged_phaseIII,entropy_phaseIII
20_0095.xml,20,31.03.2023,6,6,Ingo Bodtke,,männlich,FDP,SPD,"['Das ist der Weg für eine wirksame Bekämpfung von Inflation.', 'Deshalb ist es der FDP bei den aktuellen Verhandlungen zum Tierhaltungskennzeichnungsgesetz so wichtig, der Landwirtschaft ein faires Angebot für den Stallumbau zu machen. Wir sichern den Betriebsinhabern zuverlässig und langfristig planbar die notwendige finanzielle Unterstützung für Investitionen in Tierwohlställe zu. Das Baugesetzbuch und das Immissionsschutzgesetz werden flankierend entsprechend angepasst.']","Sehr geehrte Damen und Herren, selbstverständlich muss sich Deutschland auch endlich für legale Migration in unseren Arbeitsmarkt öffnen.",Labor,"ausländische arbeitnehmer auch eher labor, s. merkel daen",True,Aktuelle Stunde. Preisexplosion im Supermarkt – Maßnahmen gegen die anhaltend hohen Lebensmittelpreise,auf Verlangen der Fraktion DIE LINKE,,True,Labor,Labor,Immigration,Ja! Sehr gut!,cooperative,True,False,False,Peggy Schierenbeck,weiblich,True,False,Zuruf,Ingo Bodtke,FDP,,"['Ja', 'Sehr', 'gut']",0,3,[],unlabeled,0.5764554738998413,0.0,,,,1822.0,True,True,1.039876
20_0166.xml,20,25.04.2024,9,15,Metin Hakverdi,,männlich,SPD,SPD,"['Das ist Neusprech. Sie wollen den Eindruck erwecken, als ginge es Ihnen um die Funktionsfähigkeit der Eurozone. Das ist alles Neusprech.', 'Meine sehr geehrten Damen und Herren, ich übersetze Ihnen einmal, was das wirklich heißt.']",Wirklich gemeint sind die Ziele und die Ideologien ihrer Anwender. Der Euro soll abgeschafft werden. Die EU soll abgeschafft werden.,International,"not about euro only but ""ideology"" connected with it",False,Euro-Währungsunion kritisch bewerten – Integrationsverantwortung wahrnehmen,"Beratung des Antrags der Abgeordneten Peter Boehringer, Albrecht Glaser, Norbert Kleinwächter, weiterer Abgeordneter und der Fraktion der AfD",,False,Macroeconomics,Macroeconomics,Macroeconomics,So ist es!,cooperative,True,False,False,Unknown,,True,False,Zuruf,Metin Hakverdi,SPD,,"['So', 'ist', 'es']",0,3,[],unlabeled,0.2467747926712036,0.0,,,,3866.0,False,True,0.89519686
20_0210.xml,20,30.01.2025,1,5,Johannes Vogel,,männlich,FDP,GRUENE,"['Eine der Fragen, über die wir reden müssen, ist natürlich die Belastung der Bürgerinnen und Bürger und der Unternehmen in diesem Land. Traditionell hat Deutschland leider schon die höchste Belastung von kleinen und mittleren Einkommen.', 'Noch vor 15 Jahren waren wir aber zum Beispiel bei der Belastung der Unternehmen in diesem Land im Mittelfeld. Mittlerweile liegen wir da auch unter den Industrienationen ganz vorne. Wir haben die höchste Steuerlast für Menschen und Unternehmen und das niedrigste Wachstum aller Industrienationen. Möglicherweise ist das kein Zufall, sondern so was kommt von so was. Und das müssen wir endlich ändern, liebe Kolleginnen und Kollegen.']","Deswegen schlagen wir Freie Demokraten in unserem Antrag ganz konkrete Maßnahmen vor, zum Beispiel, die Bürgerinnen und Bürger durch eine Steuerreform zu entlasten. Wir schlagen vor, dass wir 1 000 Euro Freibetrag, also 1 000 Euro mehr steuerfrei, für alle Menschen in diesem Land als ersten Schritt einführen. Und wir wollen die Unternehmensteuerlast auf ein international wettbewerbsfähiges Maß bringen und um 5 Prozent Belastung senken. Und wir schlagen auch ganz konkrete Gegenfinanzierungsmaßnahmen vor.",Macroeconomics,,True,Mehr Netto vom Brutto,"Beratung des Antrags der Abgeordneten Christoph Meyer, Markus Herbrand, Michael Georg Link (Heilbronn), weiterer Abgeordneter und der Fraktion der FDP",,True,Macroeconomics,Macroeconomics,Macroeconomics,Welche denn? Habe ich nicht gesehen!,confrontational,True,False,False,Katharina Beck,weiblich,True,False,Zuruf,Johannes Vogel,FDP,,"['Welche', 'denn', 'Habe', 'ich', 'nicht', 'gesehen']",0,6,[],unlabeled,0.3810003399848938,0.0,,,,5537.0,False,False,0.22238542
20_0045.xml,20,24.06.2022,6,15,Oliver Luksic,Parl. Staatssekretär beim Bundesminister für Digitales und Verkehr,männlich,FDP,FDP,"['Lieber Herr Kollege, ich bin mir sicher: Ich bin dort sehr viel öfter als Sie. Ich war noch vor zwei Wochen im Saarland bei einem großen Spediteur. Da brauchen Sie sich keine Sorgen zu machen.', 'Zur Digitalisierung. Auch wenn Sie es vielleicht nicht wissen: MAN wird jetzt zum Beispiel durch unser neues Gesetz und die sich daran anschließende Verordnung Hub-to-Hub-Verkehre fahrerlos machen können. Digitalisierung spielt auch eine große Rolle in der Lagerlogistik. Schauen Sie sich mal bei großen Speditions- und Logistikunternehmen an, wie viel dort digital gemacht werden kann, wenn das Fahrzeug an der Rampe steht. Auch hier gibt es große Fortschritte. Deswegen stehe ich dazu: Digitalisierung ist ein Teil der Lösung, ein wichtiger Teil. Wir setzen darauf, dass wir den Fachkräftemangel dadurch auch ein Stück weit überwinden können.']","Ein anderer besonders wichtiger Aspekt ist natürlich, dass wir im Ausland Fachkräfte anwerben. Es wird nicht anders gehen. Das ist die Wahrheit.",Labor,,True,Fahrpersonalmangel in der Verkehrswirtschaft bekämpfen,Beratung des Antrags der Fraktion der CDU/CSU,,True,Labor,Labor,Labor,So ist es! Ganz genau!,cooperative,True,False,False,Konstantin Kuhle,männlich,True,False,Zuruf,Oliver Luksic,FDP,,"['So', 'ist', 'es', 'Ganz', 'genau']",0,5,[],unlabeled,0.8269945383071899,0.0,,,,581.0,False,True,0.59517366
20_0017.xml,20,17.02.2022,9,4,Hanna Steinmüller,,weiblich,GRUENE,FDP,"['Die Argumente, was man alles im Bereich Neubau machen könnte, schließen sich nicht gegenseitig aus.', 'Nichtsdestotrotz brauchen wir das Vorkaufsrecht. Herr Luczak, Sie haben gesagt, wie viel Geld das kostet. Wir beide wissen, dass meistens gar nicht die Immobilie zugunsten eines Dritten oder von der Kommune gekauft wird, sondern dass diese Abwendungsvereinbarungen geschlossen werden. Von daher geht es da gar nicht um Geld; das kostet nichts. Wir beide wissen auch, dass in Ihrem Wahlbezirk Tempelhof-Schöneberg – ich hatte letzte Woche ein Gespräch mit dem damals zuständigen Stadtrat Jörn Oltmann – energetische Modernisierungen genehmigt wurden. Das ist der Fall. Sie haben aber das Gegenteil behauptet. Fragen Sie im Bezirksamt Ihres Wahlkreises nach. Was Sie gesagt haben, ist nicht der Fall.']","Jetzt aber zurück zum Vorkaufsrecht, worum es ja eigentlich gehen sollte. Ich glaube, im Ziel sind wir uns einig: Wir wollen wie Die Linke das Vorkaufsrecht wiederherstellen. Wir haben aber einige Fragen, die wir einfach noch klären müssen. Die erste ist: Reicht eine Änderung des § 26 Nummer 4 des Baugesetzbuches, um das Vorkaufsrecht nachhaltig wiederherzustellen, oder müssen wir vielleicht mehr machen?",Housing,,False,,"Erste Beratung des von den Abgeordneten Caren Lay, Dr. Gesine Lötzsch, Clara Bünger, weiteren Abgeordneten und der Fraktion DIE LINKE eingebrachten Entwurfs eines Gesetzes zur Wiederherstellung des Vorkaufsrechts in Milieuschutzgebieten (Neues Vorkaufsrecht-Gesetz – VorkG)",,False,Housing,Housing,Housing,Das müssen wir prüfen!,cooperative,True,False,False,Daniel Föst,männlich,True,False,Zuruf,Hanna Steinmüller,GRUENE,,"['Das', 'müssen', 'wir', 'prüfen']",0,4,[],unlabeled,0.1373544335365295,0.0,,,,104.0,False,False,0.041676022
20_0094.xml,20,30.03.2023,2,13,Hannes Walter,,männlich,SPD,SPD,"['Erstens. Ein wichtiger Schritt in Richtung Energieregion der Zukunft ist der Aufbau einer Wasserstoffinfrastruktur. In Brandenburg gibt es erhebliches Potenzial für das Erzeugen von grünem Strom und Wasserstoff sowie deren Verwertung. Gerade ehemalige Tagebauflächen haben ein hohes Potenzial. Die Wasserstoffstrategie des Bundes muss dabei auch die Lausitz mitdenken. Lokale Energiekreisläufe reichen für unsere Industrie auf gar keinen Fall aus. Die Lausitz braucht einen Anschluss an das bundesweite Wasserstoffnetz. Die Infrastruktur in Form von Gaspipelines liegt schon in der Erde; sie muss nur umgerüstet werden.', 'Die Umstellung erster Gastrassen und Pilotprojekte wie das Wasserstoffspeicherkraftwerk Lausitz zeigen, dass der Hochlauf der Wasserstoffwirtschaft Fahrt aufnimmt. Diese Dynamik muss fortgesetzt werden.']","Zweitens. Die LEAG verfolgt mit ihrer GigawattFactory ambitionierte Pläne. Die Bergbaufolgeflächen der Tagebaue sind ein Flächenschatz für erneuerbare Energien. Sie sind vergleichsweise konfliktarm für Naturschutz, Mensch und Umwelt. Durch eine Gesetzesänderung hat der Deutsche Bundestag bereits Ende letzten Jahres den Weg frei gemacht, diese Flächen zu erschließen.",Energy,,False,Sicherheit und Klarheit beim Strukturwandel in der Lausitz,"Beratung des Antrags der Abgeordneten Caren Lay, Christian Görke, Dr. Gesine Lötzsch, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Energy,Energy,Energy,So geht gute Politik!,cooperative,True,False,False,Maja Wallstein,weiblich,True,False,Zuruf,Hannes Walter,SPD,,"['So', 'geht', 'gute', 'Politik']",0,4,"[('Beifall', 'SPD', None), ('Beifall', 'FDP', None)]",unlabeled,0.0105682276189327,0.0,,,,1780.0,False,False,0.0136665
20_0064.xml,20,21.10.2022,12,17,Dennis Rohde,,männlich,SPD,FDP,"['Es geht bei diesem Vorwurf auch gar nicht um die Sache. Ich stelle mir einmal vor, wir hätten das gemacht, was Christian Haase hier gefordert hat: Wir würden das in die nächsten Haushaltsverhandlungen mit einbringen,', 'wir würden schauen, was wir dann konkret etatisieren. Wenn wir das machen würden,']","dann würden Sie uns doch vorwerfen, wir würden für keine Planungssicherheit sorgen, wir würden nur Monat für Monat schauen und wir wären uns der Größe dieser Krise nicht bewusst.",Macroeconomics,,False,Keine neuen Schattenhaushalte begründen. Beschluss des Deutschen Bundestages gemäß Artikel 115 Absatz 2 Satz 6 und 7 des Grundgesetzes. Schuldenbremse für 2023 aussetzen,"a) Zweite und dritte Beratung des von den Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP eingebrachten Entwurfs eines Gesetzes zur Änderung des Stabilisierungsfondsgesetzes zur Reaktivierung und Neuausrichtung des Wirtschaftsstabilisierungsfonds. Beschlussempfehlung und Bericht des Haushaltsausschusses (8. Ausschuss). b) Beratung der Beschlussempfehlung und des Berichts des Haushaltsausschusses (8. Ausschuss) zu dem Antrag der Abgeordneten Peter Boehringer, Marcus Bühl, Dr. Michael Espendiller, weiterer Abgeordneter und der Fraktion der AfD. c) Beratung des Antrags der Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP. d) Beratung des Antrags der Abgeordneten Dr. Gesine Lötzsch, Matthias W. Birkwald, Klaus Ernst, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Macroeconomics,Macroeconomics,Macroeconomics,So sind sie!,"cooperative, confrontational_others_cdu",True,False,False,Otto Fricke,männlich,True,False,Zuruf,Dennis Rohde,SPD,,"['So', 'sind', 'sie']",0,3,[],unlabeled,0.0516758188605308,0.0,,,,965.0,False,False,0.07283155
20_0101.xml,20,28.04.2023,8,18,Sebastian Roloff,,männlich,SPD,FDP,"['Dementsprechend würde ich Ihre Forderung, dass das Lohnabstandsgebot gewahrt bleiben muss, so interpretieren, dass Sie auch dem Gedanken an einen höheren Mindestlohn nähertreten.', 'Das wäre übrigens wirtschaftspolitisch richtig wegen der Wohlstandsverluste, die wir jetzt durch die Inflation haben – Reallohnverlust 2022: 4,1 Prozent –, mit entsprechenden Auswirkungen auf die Binnennachfrage. Wir können das gerne diskutieren. Sollten Sie damit meinen, dass es eher darum geht, Sozialleistungen zu kürzen, wäre es schön, wenn Sie dann auch das Rückgrat hätten, diese neoliberale Fratze, die da durchscheinen würde, öffentlich zu benennen und nicht zu verklausulieren.']","Abschließend darf ich an der Stelle noch sagen, dass ich eigentlich kritisieren würde, dass Sie alles, was Sie fordern – egal ob das schlüssig ist oder nicht –, wie immer im Rahmen der zur Verfügung stehenden Haushaltsmittel fordern.",Macroeconomics,,True,Stillstand überwinden – Nachhaltiges Wachstum stärken. Wettbewerbsfähigkeit Deutschlands im internationalen Steuerwettbewerb. Die drohende Rezession stoppen und ökonomisches Wachstum für deutsche Unternehmen und Bürger generieren,"a) Beratung des Antrags der Fraktion der CDU/CSU. b) Beratung der Großen Anfrage der Fraktion der CDU/CSU. c) Beratung des Antrags der Abgeordneten Bernd Schattner, Leif-Erik Holm, Dr. Malte Kaufmann, weiterer Abgeordneter und der Fraktion der AfD",,True,Macroeconomics,Macroeconomics,Macroeconomics,So ist es! Sehr richtig!,cooperative,True,False,False,Maximilian Mordhorst,männlich,True,False,Zuruf,Sebastian Roloff,SPD,,"['So', 'ist', 'es', 'Sehr', 'richtig']",0,5,[],unlabeled,0.8663179278373718,0.0,,,,1964.0,False,True,0.62940484
20_0077.xml,20,16.12.2022,2,5,Nezahat Baradari,,weiblich,SPD,FDP,"['Heute steht auf dem Menü ein raunender Antrag, versehen mit ein paar Fußnoten von überwiegend etablierten Organisationen, die dem Ganzen einen Anschein von Wissenschaftlichkeit verleihen sollen. Zwar führen Sie teils die richtigen Quellen an, verkehren aber deren Inhalt für Ihre eingeschränkte Sicht der Dinge vollkommen.', 'Nun wollen Sie also die Impfung von Kindern aussetzen. Mal ganz abgesehen davon, dass es in Ihrer Fraktion gänzlich an der medizinischen Expertise mangelt, um solche Forderungen aufstellen zu können, mangelt es Ihnen offensichtlich obendrein auch noch an der politischen. Es gibt in Deutschland aus guten Gründen eine Ständige Impfkommission, STIKO genannt,']","die damit befasst ist, zu beschließen, welche Impfungen in Deutschland für welche Altersgruppe empfohlen werden. Es ist nicht die Aufgabe dieses Hauses, an der STIKO vorbei solche Entscheidungen zu treffen oder sie auch nur zu bewerten.",Health,,False,COVID-19-Impfungen gegen SARS-CoV-2 bei Minderjährigen aussetzen. Sofortige Aussetzung der Verpflichtung zum Tragen einer Atemschutzmaske im öffentlichen Personenfernverkehr,"23 Beratung des Antrags der Abgeordneten Martin Sichert, Dr. Christina Baum, Jörg Schneider, weiterer Abgeordneter und der Fraktion der AfD","ZP 13 Erste Beratung des von den Abgeordneten Martin Sichert, Marc Bernhard, Dr. Malte Kaufmann, weiteren Abgeordneten und der Fraktion der AfD eingebrachten Entwurfs eines Dritten Gesetzes zur Änderung des Infektionsschutzgesetzes. ZP 14 Beratung des Antrags der Abgeordneten Fabian Jacobi, Thomas Seitz, Marc Bernhard, weiterer Abgeordneter und der Fraktion der AfD",False,Health,Health,Health,Wie wahr!,cooperative,True,False,False,Andrew Ullmann,männlich,True,False,Zuruf,Nezahat Baradari,SPD,,"['Wie', 'wahr']",0,2,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None), ('Beifall', 'FDP', None), ('Beifall', 'DIE LINKE', None)]",unlabeled,0.0401026085019111,0.0,,,,1328.0,False,False,0.07637595
20_0147.xml,20,18.01.2024,15,5,Joe Weingarten,,männlich,SPD,FDP,"['Mit keiner Silbe wird auf die Ursache des Krieges eingegangen, nämlich den verbrecherischen Überfall Russlands auf das unabhängige Nachbarland Ukraine, und zwar zweimal, 2014 und 2022, genauso wenig wie auf die mörderische Kriegsführung des russischen Präsidenten Putin, die Bombenangriffe auf die Zivilbevölkerung, die Massentötungen und Kriegsverbrechen. Putin will die Ukraine von der Landkarte tilgen und das ukrainische Volk zu einem rechtlosen Vasallen machen. Das alles blenden Sie aus, weil es nicht in Ihr wahnhaftes Bild von der russischen Strategie passt. In einer bemerkenswerten Mischung aus Selbstmitleid, Angst vor der Zukunft und Rücksichtslosigkeit gegenüber den Angegriffenen machen Sie sich ausschließlich die russische Sicht der Dinge zu eigen.', 'Liebe Kolleginnen und Kollegen, das ist nicht neu. Die russischen Kolonnen in diesem Parlament vertreten diese Sichtweise schon lange: die altrechten Kolonnen rechts von mir genauso wie die neurechten Versprengten um Frau Wagenknecht, die sich hier links in den Tiefen des Saales verlieren. Auf beiden Seiten ist man weit von der Realität des Krieges entfernt; denn es ist nicht die Verantwortung der Ukraine, diesen Krieg zu beenden, es liegt an Putin. Der ist aber bis heute nicht von seinen Plänen abgerückt. Er will weiterhin die Vernichtung der Ukraine und die Unterwerfung ihrer Menschen.']","Wir beobachten sehr genau, wie Russland seine gesamte Wirtschaft auf Kriegsproduktion umstellt. In einer finsteren Allianz mit dem Iran stellt sich Putin auf einen langen Krieg ein, nicht auf Verhandlungen; denn er ist überzeugt von seiner von Größenwahn getriebenen Mission, das russische Territorium zu erweitern. Deswegen ist es auch lächerlich, von der OSZE eine Friedensmission zu fordern. Ich bin Mitglied der OSZE-Parlamentarierversammlung und habe erlebt, wie sich die russische Delegation dort aufführt, wie sie die deutsche Delegation als Faschisten bezeichnet hat.",International,,False,Deutschlands Verantwortung für Frieden in Europa gerecht werden – Eine Friedensinitiative mit Sicherheitsgarantien für die Ukraine und Russland. Verhältnismäßige Nothilfe für die Ukraine – Keine Wiederaufbaufinanzierung durch die deutsche Entwicklungshilfe,"10 Beratung der Beschlussempfehlung und des Berichts des Auswärtigen Ausschusses (3. Ausschuss) zu dem Antrag der Abgeordneten Dr. Alexander Gauland, Tino Chrupalla, Matthias Moosdorf, weiterer Abgeordneter und der Fraktion der AfD","ZP 7 Beratung des Antrags der Abgeordneten Markus Frohnmaier, Marc Bernhard, René Bochmann, weiterer Abgeordneter und der Fraktion der AfD",False,International,International,International,So ist es!,cooperative,True,False,False,Renata Alt,weiblich,True,False,Zuruf,Joe Weingarten,SPD,,"['So', 'ist', 'es']",0,3,[],unlabeled,0.1029305532574653,0.0,,,,3268.0,False,False,0.07831351
20_0060.xml,20,13.10.2022,5,2,Ingo Bodtke,,männlich,FDP,GRUENE,"['Sehr geehrter Präsident! Sehr geehrter Herr Minister! Sehr geehrte Damen und Herren! Mit dem vorliegenden Gesetzentwurf soll eine EU-Verordnung zur Erweiterung der Erfassung von Daten über Antibiotika in der Nutztierhaltung in nationales Recht umgesetzt werden. Das bedeutet leider einen bürokratischen Mehraufwand für Tierhalter und Tierärzte, dem wir uns durch die EU-Verordnung nicht entziehen können. Ich möchte ausdrücklich betonen: Ja, wir setzen die EU-Verordnung in nationales Recht um, aber nur unter der Prämisse, dass sie eins zu eins umgesetzt wird. Kein deutsches Strebertum auf dem Rücken der Nutztierhalter! Mit der FDP wird es keine Übererfüllung der EU-Vorgaben und kein Ausreizen der gesetzlichen Spielräume auf nationaler Ebene geben.']","Das Zeitfenster zur Änderung des Tierarzneimittelgesetzes ist leider denkbar knapp. Anfang nächsten Jahres müssen die entsprechenden Änderungen im TAMG umgesetzt sein, sonst droht ein EU-Vertragsverletzungsverfahren. Bereits jetzt höre ich vonseiten der betroffenen Verbände, dass die Umsetzung der zusätzlichen Dokumentationspflichten der Tierhalter und Tierärzte mindestens ein halbes Jahr Vorlauf benötigt. In diesem Zusammenhang ist mir wichtig: Gründlichkeit vor Schnelligkeit.",Agriculture,,False,,Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Änderung des Tierarzneimittelgesetzes zur Erhebung von Daten über antibiotisch wirksame Arzneimittel und zur Änderung weiterer Vorschriften,,False,Agriculture,Agriculture,Agriculture,Immer!,cooperative,True,False,False,Renate Künast,weiblich,True,False,Zuruf,Ingo Bodtke,FDP,,['Immer'],0,1,"[('Beifall', 'FDP', None)]",unlabeled,0.3104235231876373,0.0,,,,890.0,False,False,0.16642702
20_0054.xml,20,22.09.2022,7,4,Markus Herbrand,,männlich,FDP,FDP,"['Mehr Gießkanne geht überhaupt nicht.', 'Meine sehr geehrten Kolleginnen und Kollegen, wir leben in Zeiten größter Unsicherheit: mindestens 8‑prozentige Inflation, ein sinkendes Wirtschaftswachstum. Das sorgt für Angst und Unsicherheit und raubt den Menschen auch die individuelle Freiheit. Deshalb hat die Ampel schon geliefert. In zwei Entlastungspaketen haben wir Entlastungen von über 30 Milliarden Euro bereitgestellt. Neben einmaligen Effekten – die Energiepreispauschale beispielsweise wurde eingeführt – haben wir natürlich dauerhafte Entlastungen beschlossen. Es wurde schon gesagt: Der Grundfreibetrag ist rückwirkend angepasst worden. Jetzt passen wir ihn noch einmal an. Die Energieumlage, die Einspeiseumlage, ist dauerhaft abgeschafft worden.']","Jetzt das Inflationsausgleichsgesetz: Ich danke dem Bundesfinanzminister dafür, dass er den Entwurf dieses Gesetzes sehr zügig eingebracht hat. Wir gleichen damit zusätzliche Belastungen aus, die sich aus den inflationären Bewegungen und Wirkungen der Steuer ergeben. Bund, Länder und Gemeinden verzichten zusammen auf einen hohen Milliardenbetrag an zusätzlichen Mehreinnahmen. Weil das alles immer so technisch klingt – kalte Progression –, kurz erklärt: Es geht um den Facharbeiter, der, wenn er in einem Jahr 40 000 Euro verdient, im nächsten Jahr aber nur noch die Kaufkraft von 37 000 Euro hat, weiter besteuert wird, als hätte er 40 000 Euro. Das wollen wir ausgleichen.",Macroeconomics,,False,,"a) Erste Beratung des von den Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP eingebrachten Entwurfs eines Gesetzes zum Ausgleich der Inflation durch einen fairen Einkommensteuertarif sowie zur Anpassung weiterer steuerlicher Regelungen (Inflationsausgleichsgesetz – InflAusG). b) Erste Beratung des von den Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP eingebrachten Entwurfs eines Gesetzes zur temporären Senkung des Umsatzsteuersatzes auf Gaslieferungen über das Erdgasnetz",,False,Macroeconomics,Macroeconomics,Macroeconomics,Bravo!,cooperative,True,False,False,Unknown,,True,False,Zurufe,Markus Herbrand,FDP,,['Bravo'],0,1,"[('Beifall', 'FDP', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.3159982562065124,0.0,,,,727.0,False,True,0.356117
20_0139.xml,20,28.11.2023,17,2,Otto Fricke,,männlich,FDP,FDP,"['Geschätzte Frau Präsidentin! Herr Farle, bei Ihnen ist noch nicht mal ein Shakespeare-Zitat angebracht. Da kann ich nur noch den Titel sagen. Wie immer: „Viel Lärm um nichts“ bei Ihnen.']","Meine Damen und Herren, ich habe am Anfang die etwas schwierige Aufgabe, meinem Fraktionsvorsitzenden widersprechen zu müssen. Er hat gesagt, Markus Söder hätte bisher noch nichts zur Schuldenbremse gesagt; es sei ja erst Dienstag. Ich muss ihn leider korrigieren: Letztes Jahr hat Markus Söder – der Kollege Dobrindt weiß das; er hat das aber in seiner zehnminütigen Rede bewusst verschwiegen – ganz bewusst gesagt, er stelle die Schuldenbremse infrage.",Macroeconomics,,False,Zur Haushaltslage,Abgabe einer Regierungserklärung durch den Bundeskanzler:,,False,Macroeconomics,Macroeconomics,Macroeconomics,Aha! Aha!,"cooperative, confrontational_others_cdu",True,False,False,Christian Dürr,männlich,True,False,Zuruf,Otto Fricke,FDP,,"['Aha', 'Aha']",0,2,[],unlabeled,0.0669451579451561,0.0,,,,3028.0,False,False,0.08437918
20_0082.xml,20,26.01.2023,13,12,Jan Dieren,,männlich,SPD,GRUENE,"['Eine Person zum Beispiel, die sich tief im Inneren schmutzig fühlt, die Angst davor hat, im eigenen Leben keine Ordnung zu haben, wird manchmal richtiggehend wütend und aggressiv, wenn eine andere Person ihre Wohnung nicht aufräumt, Klamotten oder Geschirr rumliegen lässt. Wenn man sich vor diesem Hintergrund die Besessenheit der AfD von der angeblichen Korruption anderer Parteien anschaut, wird das ein bisschen klarer.', 'Ich habe mal ein paar Fälle mitgebracht, und von ein paar haben wir gerade schon gehört.']",Nur beispielhaft: ntv,Government,,False,Nach Urteil des Bundesverfassungsgerichts – Rechtsgrundlos aus der Parteienfinanzierung erhaltene Mittel in Höhe von rund 100 Millionen Euro zurückzahlen,Aktuelle Stunde. auf Verlangen der Fraktion der AfD,,False,Government,Government,Government,Genau!,cooperative,True,False,False,Till Steffen,männlich,True,False,Zuruf,Jan Dieren,SPD,,['Genau'],0,1,[],unlabeled,0.2625949680805206,0.0,,,,1415.0,False,False,0.20835494
20_0141.xml,20,30.11.2023,1,5,Claudia Raffelhüschen,,weiblich,FDP,FDP,"['Bevor wir die Ausgabenseite nicht ausreichend konsolidiert haben, brauchen wir über höhere Steuern oder gar eine Aufweichung der Schuldenbremse gar nicht zu reden.', 'Was die Erbschaftsteuer angeht, so gehen wir Liberale den Mittelweg. Zugegeben: Die aktuelle Erbschaftsteuer ist reformbedürftig.']","Deshalb fordern wir auch weiterhin eine Erhöhung der Freibeträge um 25 Prozent und einen Tarif auf Rädern, also eine Indexierung, sodass Steuerfreibeträge automatisch an die Inflation angepasst werden. Das ist fair; denn nur so verhindern wir, dass der Fiskus bei hoher Inflation ungerechtfertigte Mehreinnahmen erzielt. Wie so oft, werden aber all diese Vorschläge und Ideen von den Ländern blockiert.",Macroeconomics,,True,Erbschaftsteuer – Privilegien bei Milliardenerbschaften streichen. Erbschaft- und Schenkungsteuer abschaffen,"10 Beratung der Beschlussempfehlung und des Berichts des Finanzausschusses (7. Ausschuss) zu dem Antrag der Abgeordneten Christian Görke, Dr. Gesine Lötzsch, Klaus Ernst, weiterer Abgeordneter und der Fraktion DIE LINKE","ZP 2 Beratung der Beschlussempfehlung und des Berichts des Finanzausschusses (7. Ausschuss) zu dem Antrag der Abgeordneten Kay Gottschalk, Carolin Bachmann, Marc Bernhard, weiterer Abgeordneter und der Fraktion der AfD",False,Macroeconomics,Macroeconomics,Macroeconomics,Aha! Wer regiert denn in den Ländern?,confrontational_others,True,False,False,Maximilian Mordhorst,männlich,True,False,Zuruf,Claudia Raffelhüschen,FDP,,"['Aha', 'Wer', 'regiert', 'denn', 'in', 'den', 'Ländern']",0,7,[],unlabeled,0.0460826903581619,0.0,,,,3060.0,False,False,0.054445915
