Filename,Period,Date,Speech #,Paragraph #,Speaker,Role,Gender,Party,Interjector Party,Previous Paragraphs,Paragraph,blind_topic label,notes,Agenda Item,Context,Supplementary Context,manual_annotation,Interjection Text,Topic Label,prediction_phaseIII,prediction,flagged,Interjection Label,Interjection,Intervention,Quote,Interjector,Interjector Gender,Verbal interjection,Nonverbal interjection,Interjection type,Directed at (Person),Directed at (Party),Paragraph tokens,Interjection tokens,paragraph_token_count,interjection_token_count,Previous Interjections,partition,entropy,correct,merged_true,merged_pred,merged_correct,Unnamed: 0,prediction_changed,flagged_phaseIII,entropy_phaseIII
20_0104.xml,20,12.05.2023,1,3,Sören Bartol,"Parl. Staatssekretär bei der Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen",männlich,SPD,SPD,"['Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Unsere Städte und Gemeinden bilden die Wurzel unseres gesellschaftlichen Zusammenlebens. In kleinen und großen Kommunen, in städtischen und ländlichen Regionen haben wir alle unseren Lebensmittelpunkt, wohnen gemeinsam mit unseren Familien, halten uns zum Arbeiten auf oder gehen einem gesellschaftlichen Engagement nach – um nur einige Aspekte zu nennen. Gerade jetzt im Frühling kann man wieder beobachten, wie öffentliche Räume zu zentralen Aufenthaltsorten und Treffpunkten für die Bürgerinnen und Bürger werden, sei es hier am Spreeufer, an der Tischtennisplatte oder im Nachbarschaftsgarten, im Park oder auf dem Marktplatz.', 'Leider können wir aber auch tagtäglich beobachten, wie sehr unsere Gemeinden strukturellen Veränderungen ausgesetzt sind: Leerstände in Innenstädten, fehlende soziale, kulturelle und digitale Infrastrukturen in Stadt- und Ortsteilen, mancherorts verlassene Wohnhäuser und Brachflächen, während in den Städten und auch den Ballungsregionen bezahlbarer Wohnraum fehlt. Nicht zuletzt die Pandemie hat viele dieser Missstände noch einmal offengelegt und den Umsetzungsdruck von aufgeschobenen Transformationsprozessen erhöht. Hinzu kommen auch die Folgen des Klimawandels, die unsere Städte und Gemeinden vor Herausforderungen und Anpassungsbedarfe stellen. Auch in diesem Sommer müssen wir, so fürchte ich, wieder mit überhitzten Städten, wochenlanger Trockenheit oder Starkregenereignissen umgehen.']","So vielfältig die Herausforderungen sind, so leicht zu merken ist eine Schlüssellösung, meine Damen und Herren: die Städtebauförderung.",Housing,,"Für starke Quartiere, ein attraktives Lebensumfeld und ein gutes Leben in der Nachbarschaft – Die Städtebauförderung","Beratung des Antrags der Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP",,False,Genau!,Housing,Housing,Housing,False,cooperative,True,False,False,Bernhard Daldrup,männlich,True,False,Zuruf,Sören Bartol,SPD,,['Genau'],0,1,[],unlabeled,0.0558306612074375,0.0,,,,2024.0,False,False,0.021153424
20_0205.xml,20,16.12.2024,1,57,Olaf Scholz,Bundeskanzler,männlich,SPD,FDP,"['Das trifft alle, die nach der Schule eine Ausbildung angefangen haben und seither hart arbeiten.', 'Und das ist hochgradig ungerecht.']","Wir schlagen stattdessen vor, das Rentenniveau zu stabilisieren, und zwar schnell. Denn die Rentengarantie läuft schon am 1. Juli nächsten Jahres aus – in weniger als sieben Monaten.",Social,,Beratung des Antrags des Bundeskanzlers gemäß Artikel 68 des Grundgesetzes,,,False,Erst mal laufen Sie aber aus!,Social,Social,Social,False,confrontational,True,False,False,Wolfgang Kubicki,männlich,True,False,Zuruf,Olaf Scholz,SPD,,"['Erst', 'mal', 'laufen', 'Sie', 'aber', 'aus']",0,6,[],unlabeled,0.0345121324062347,0.0,,,,5176.0,False,False,0.037546795
20_0088.xml,20,02.03.2023,1,15,Hubertus Heil,Bundesminister für Arbeit und Soziales,männlich,SPD,GRUENE,"['Zudem unterstützen wir Arbeitgeber durch Einheitliche Ansprechstellen. Es gibt – das muss sich herumsprechen – über die Integrationsämter, über Einheitliche Ansprechstellen alle Möglichkeiten, Unterstützung zu bekommen, um inklusive Arbeitsplätze einzurichten. Wir haben gerade eine Debatte geführt über technischen Fortschritt, über Digitalisierung im Gesundheitswesen und über KI. Es gibt heute alle möglichen technische Möglichkeiten, Menschen mit Einschränkungen zu beschäftigen, und es gibt Förderung. Das macht eins deutlich, meine Damen und Herren: Die Zeit, sich aus der Verantwortung zu stehlen mit dem Hinweis, es sei zu teuer oder zu kompliziert, Menschen mit Behinderung einzustellen, muss vorbei sein.', 'Meine Damen und Herren, dieses Gesetz setzt eine Reihe von Verbesserungen zusätzlich um. Die Mittel der Ausgleichsabgabe werden in Zukunft zielgerichteter eingesetzt, und zwar vorrangig auf dem ersten Arbeitsmarkt. Wir beschleunigen die Bewilligungsverfahren der Integrationsämter, und wir machen auch das Budget für Arbeit attraktiver. All das zeigt: Wir handeln. Und: Wir können nicht nur Krisenmanagement, sondern auch Fortschritt. In der Inklusion von Menschen am Arbeitsmarkt steckt ein doppelter Fortschritt: ein wirtschaftlicher ohne Zweifel im Zeichen des Arbeitskräfte- und Fachkräftemangels, aber eben auch ein sozialer.']","Meine Damen und Herren, ich hoffe auf gute Beratungen in diesem Bundestag. Niemand hält ein Parlament davon ab, einen sehr guten Gesetzentwurf noch besser zu machen.",,government or labor,Mehr Schritte hin zu einem inklusiven Arbeitsmarkt,"a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Förderung eines inklusiven Arbeitsmarkts. c) Beratung des Antrags der Abgeordneten Sören Pellmann, Susanne Ferschl, Gökay Akbulut, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Juchhu!,Labor,Labor,Labor,False,cooperative,True,False,False,Corinna Rüffer,weiblich,True,False,Zuruf,Hubertus Heil,SPD,,['Juchhu'],0,1,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.1625213325023651,0.0,,,,1631.0,False,False,0.14339395
20_0136.xml,20,15.11.2023,2,16,Hannes Walter,,männlich,SPD,SPD,"['Sie sehen also: Das, was Sie in Ihrem Antrag beschreiben, läuft bereits, besonders in Brandenburg. Meckern und die Menschen verunsichern löst keine Probleme, konkrete Projekte und Maßnahmen umsetzen aber schon.', 'Genau das passiert in der Lausitz und auch überall sonst in Ostdeutschland im Schulterschluss mit den Kommunen, den Ländern, den engagierten Akteuren in den Regionen. Und das bleibt auch in Zukunft so. Ihren Antrag brauchen wir dafür leider nicht.']",Vielen Dank und Glück auf!,Macroeconomics,"wirtschaft (strukturwandel) i think, NICHT energy, nur wegen kohleregion hmm idk in kanzlerdaten auch oft energy",Fairen Strukturwandel in den ostdeutschen Kohleregionen ermöglichen – Verunsicherungen beenden,Beratung des Antrags der Fraktion der CDU/CSU,,False,Richtig! Es ist alles gesagt!,Energy,Energy,Energy,True,cooperative,True,False,False,Maja Wallstein,weiblich,True,False,Zuruf,Hannes Walter,SPD,,"['Richtig', 'Es', 'ist', 'alles', 'gesagt']",0,5,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None), ('Beifall', 'FDP', None)]",unlabeled,0.3835420608520508,0.0,,,,2896.0,False,True,0.91196215
20_0069.xml,20,23.11.2022,14,3,Deborah Düring,,weiblich,GRUENE,GRUENE,"['Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Liebe Union, ich bin, ehrlich gesagt, ein wenig verwundert über Ihre Worte, nicht nur in dieser Debatte, sondern auch in den letzten Wochen. Sie fordern hier lautstark das eine, haben aber im Haushaltsausschuss und in Ihren Anträgen dort genau das Gegenteil gemacht.', 'Wenn Ihnen die Entwicklungspolitik so wichtig ist – das glaube ich Ihnen ja – und auch der Kampf gegen den Hunger, wie Sie in den letzten Wochen immer wieder betont haben, dann frage ich mich schon, warum Sie im September im Haushaltsausschuss der Freigabe von 70 Millionen Euro für die Bekämpfung des Hungers in Somalia und der Sahelregion nicht zugestimmt haben.']","Die Begründung Ihrer Kolleginnen und Kollegen dazu war: Wir brauchen das Geld in Deutschland. – Wir halten also fest: Wenn es wirklich darauf ankommt, stellt sich die Union eben nicht auf die Seite der Ärmsten der Armen.",International,,Ich rufe den Tagesordnungspunkt I.12 auf:,hier: Einzelplan 23 Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,,False,Hört! Hört!,International,International,International,False,"cooperative, confrontational_others_cdu",True,False,False,Ulle Schauws,weiblich,True,False,Zuruf,Deborah Düring,GRUENE,,"['Hört', 'Hört']",0,2,[],unlabeled,0.1912884712219238,0.0,,,,1096.0,False,False,0.039217304
20_0055.xml,20,23.09.2022,5,13,Jens Beeck,,männlich,FDP,GRUENE,"['Das ist im Grunde das nächste große Entlastungspaket für die Menschen, die Unternehmen, die Beschäftigten in unserem Land,', 'wiederum im Volumen von über 40 Milliarden Euro wie in den beiden letzten Jahren, die nicht mehr aus Rücklagen kommen, Kollege Whittaker. Vielmehr haben wir 17 Milliarden Euro im letzten Jahr und 7 Milliarden Euro im vorletzten Jahr dazugegeben – erst als Darlehen, dann haben wir sie erlassen. Also: Wir stärken dieses arbeitsmarktpolitische Instrument massiv mit Steuermitteln.']","– Es war ein Darlehen, das wir erlassen haben; dadurch ist es ein Zuschuss geworden. Das wissen Sie doch. Stellen Sie doch eine Zwischenfrage, dann habe ich mehr Zeit und kann es Ihnen erklären. Aber vielleicht wissen Sie es auch so.","",,,"Erste Beratung des von den Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP eingebrachten Entwurfs eines Gesetzes zur Anpassung der Verordnungsermächtigungen beim Kurzarbeitergeld und anderer Regelungen",,False,Der war ja mit dabei!,Labor,Labor,Labor,True,confrontational_others_cdu,True,False,False,Beate Müller-Gemmeke,weiblich,True,False,Zuruf,Jens Beeck,FDP,,"['Der', 'war', 'ja', 'mit', 'dabei']",0,5,"[('Heiterkeit', 'FDP', None), ('Beifall', 'FDP', None), ('Heiterkeit und Beifall', 'SPD', None)]",unlabeled,0.3475441038608551,0.0,,,,766.0,False,True,0.35598987
20_0122.xml,20,21.09.2023,8,4,Heike Baehrens,,weiblich,SPD,GRUENE,"['Mit der Gründung der UPD als Stiftung sorgen wir dafür, dass verlorengegangenes Vertrauen in die Unabhängige Patientenberatung wieder zurückgewonnen werden kann', 'und dass die Patientinnen und Patienten tatsächlich im Mittelpunkt der Beratungsarbeit stehen. Wir sorgen damit für ein stabiles Fundament, auf dem die wichtige Beratungsarbeit dauerhaft und in guter Qualität fortgesetzt werden kann.']","Lieber Georg Kippels – ich gratuliere dir an dieser Stelle noch zu deinem Geburtstag –,",Health,"persönliches, aber vorher policy health",Kollaps der Patientenberatung verhindern. Kontinuität der Beratung und Erhalt bewährter Fachkräfte bei der Stiftung Unabhängige Patientenberatung Deutschland durch Übergangslösung absichern,"36 Beratung des Antrags der Abgeordneten Kathrin Vogler, Susanne Ferschl, Gökay Akbulut, weiterer Abgeordneter und der Fraktion DIE LINKE. 37 Beratung des Antrags der Fraktion der CDU/CSU",,False,Selber! Selber!,Health,Health,Health,False,cooperative,True,False,False,Kirsten Kappert-Gonther,weiblich,True,False,Zuruf,Heike Baehrens,SPD,,"['Selber', 'Selber']",0,2,"[('Beifall', 'all', None)]",unlabeled,0.0528797805309295,0.0,,,,2565.0,False,False,0.056640677
20_0208.xml,20,20.12.2024,10,3,Canan Bayram,,weiblich,GRUENE,GRUENE,"['Vielen Dank. – Frau Präsidentin! Liebe Kolleginnen und Kollegen! Liebe Frau Launert, bei Ihrem Vortrag habe ich gedacht: Was wird das für ein trauriges Weihnachten für Sie, wenn Geschenke für Sie bedeuten, dass man einen Einbürgerungstest machen muss, dass man Einkommensnachweise erbringen muss, dass man alle möglichen Hürden nehmen muss, bevor man sich an einem Geschenk erfreuen kann! Das verstehen wir nicht unter einem Geschenk, liebe Kollegin, und ich hoffe, Sie haben ein schöneres Weihnachten.', 'Jetzt zum Antrag der AfD. Es ist ja durchsichtig, dass heute nicht Herr Curio in seiner typischen Voreingenommenheit – wir kennen das schon von den ganzen Anträgen zum Staatsbürgerschaftsrecht –, wer Deutscher ist und wer nie Deutscher werden wird, hier geredet hat, sondern so ein weichgespülter,']","von der CDU/CSU kopierter Antrag vorgelegt wird, in dem fast schon eine Venusfalle von Frau von Storch angeboten wird, nach dem Motto: Bitte kommt doch von der Union! Bitte stimmt doch eurem eigenen im September eingebrachten Antrag zu!",Immigration,,Erwerb der deutschen Staatsangehörigkeit bei vorübergehendem Schutz ausschließen,"Beratung des Antrags der Abgeordneten Dr. Christian Wirth, René Bochmann, Marcus Bühl, weiterer Abgeordneter und der Fraktion der AfD",,False,Da muss sogar Frau von Storch lächeln! Ganz untypisch für sie!,Immigration,Immigration,Immigration,False,confrontational_others_afd,True,False,False,Filiz Polat,weiblich,True,False,Zuruf,Canan Bayram,GRUENE,,"['Da', 'muss', 'sogar', 'Frau', 'von', 'Storch', 'lächeln', 'Ganz', 'untypisch', 'für', 'sie']",0,11,[],unlabeled,0.053926020860672,0.0,,,,5443.0,False,False,0.04723614
20_0044.xml,20,23.06.2022,8,8,Hannes Walter,,männlich,SPD,SPD,"['Um dieses wirtschaftliche Potenzial voll auszuschöpfen, sind aus meiner Sicht drei Dinge wichtig:', 'Erstens. Erneuerbare Energien werden zum entscheidenden Faktor für Industrie und Mittelstand. Hier ist Ostdeutschland gut aufgestellt. Weitere ausbaufördernde Maßnahmen sind auf dem Weg.']",Das Thema Wasserstoff als Energieträger muss eine besondere Rolle spielen. Der Anschluss an die europäische Wasserstoffinfrastruktur ist absolut notwendig.,Energy,,Ostdeutschland zu einer der innovativsten und leistungsstärksten Regionen Europas machen. Schutzschirm für Ostdeutschland spannen,,"ZP 5 Beratung des Antrags der Fraktion der CDU/CSU. ZP 6 Beratung des Antrags der Abgeordneten Sören Pellmann, Jan Korte, Dr. Gesine Lötzsch, weiterer Abgeordneter und der Fraktion DIE LINKE",False,Ja!,Energy,Energy,Energy,False,cooperative,True,False,False,Carmen Wegge,weiblich,True,False,Zuruf,Hannes Walter,SPD,,['Ja'],0,1,[],unlabeled,0.0111304325982928,0.0,,,,558.0,False,False,0.017248284
20_0042.xml,20,03.06.2022,12,6,Lukas Köhler,,männlich,FDP,SPD,"['Es sind noch andere gute Punkte formuliert, die wir hier heute durchbringen werden.', 'Ich bin schon etwas verwirrt, Frau Lötzsch und Frau Ferschl. Sie haben gerade das Problem der Tarifautonomie beschrieben und die Frage aufgeworfen, dass mit Erhöhung des Mindestlohns die Tarifautonomie aufgehoben würde. Der Punkt ist nicht, dass wir einen Mindestlohn einführen. Damit haben wir auch als FDP unseren Frieden gemacht.']","Es ist auch jetzt richtig und sinnlogisch, dass wir weiterhin den Mindestlohn haben.",Labor,,Ich rufe den Tagesordnungspunkt I.19 auf:. Ausweitung der Minijobs konterkariert Erhöhung des gesetzlichen Mindestlohns. 12 Euro Mindestlohn sicherstellen – Kontrollen unterstützen und ausbauen,"hier: Einzelplan 11 Bundesministerium für Arbeit und Soziales. a) – Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Erhöhung des Schutzes durch den gesetzlichen Mindestlohn und zu Änderungen im Bereich der geringfügigen Beschäftigung. Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss). – Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung. b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Arbeit und Soziales (11. Ausschuss) zu dem Antrag der Abgeordneten Susanne Ferschl, Gökay Akbulut, Matthias W. Birkwald, weiterer Abgeordneter und der Fraktion DIE LINKE. c) Beratung des Antrags der Abgeordneten Susanne Ferschl, Victor Perli, Gökay Akbulut, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Guter Mann!,Labor,Labor,Labor,False,cooperative,True,False,False,Dagmar Schmidt,weiblich,True,False,Zuruf,Lukas Köhler,FDP,,"['Guter', 'Mann']",0,2,[],unlabeled,0.1425498574972152,0.0,,,,511.0,False,False,0.10381654
20_0117.xml,20,05.09.2023,11,9,Daniel Föst,,männlich,FDP,FDP,"['Und wenn ich den Kollegen Bühl richtig verstanden habe, würde sie auch gleich noch unseren Föderalismus abschaffen.', 'Spaßig ist auch immer die Union. Herr Kollege Breilmann,']","ich habe mich tatsächlich an meinem Platz fast verschluckt, als Sie gesagt haben: Gehen Sie endlich mal die Grunderwerbsteuer an!",Housing,housing?,"Wir kommen damit zu dem Geschäftsbereich des Bundesministeriums für Wohnen, Stadtentwicklung und Bauwesen, Einzelplan 25.",,,False,Wer hat sie denn gemacht? Wer hat sie erfunden?,Housing,Housing,Housing,True,"cooperative, confrontational_others_cdu",True,False,False,Torsten Herbst,männlich,True,False,Zuruf,Daniel Föst,FDP,,"['Wer', 'hat', 'sie', 'denn', 'gemacht', 'Wer', 'hat', 'sie', 'erfunden']",0,9,[],unlabeled,0.6187593936920166,0.0,,,,2391.0,False,False,0.22601327
20_0174.xml,20,12.06.2024,5,2,Christoph Hoffmann,,männlich,FDP,SPD,"['Frau Präsidentin! Sehr geehrte Frau Bundesministerin Schulze! Liebe Kolleginnen und Kollegen! Es fällt schwer, nach so einer geschichtsvergessenen Rede überhaupt wieder zur Sache zu kommen.']","„Und willst du nicht mein Bruder sein, so schlag ich dir den Schädel ein.“ Das ist eine gebräuchliche Umschreibung von Willkür und Terror. Alle glaubten eigentlich, das sei zumindest zwischen den Staaten in Europa überwunden – bis zum 24. Februar 2022, als die Organisierte Kriminalität Russlands beginnt, seinem Brudervolk den Schädel einzuschlagen.",International,,Aktuelle Stunde. zu den Ergebnissen der Ukraine-Wiederaufbaukonferenz,"auf Verlangen der Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP",,False,So ist es!,International,International,International,False,cooperative,True,False,False,Unknown,,True,False,Zuruf,Christoph Hoffmann,FDP,,"['So', 'ist', 'es']",0,3,[],unlabeled,0.2246733009815216,0.0,,,,4098.0,False,False,0.1688286
20_0149.xml,20,30.01.2024,2,5,Otto Fricke,,männlich,FDP,FDP,"['Während der Großen Koalition ist sie von 249 000 auf 289 000 gestiegen.', 'Dann gab es eine Erhöhung, das gebe ich unumwunden zu, zu Beginn der Legislaturperiode. Und jetzt in diesem Haushalt, über den Sie ja kein wirkliches Wort im Detail verloren haben,']",wird zum ersten Mal wieder der Personalbestand abgesenkt.,Government,,Ich rufe nun auf den Tagesordnungspunkt I.4:,a) hier: Einzelplan 08 Bundesministerium der Finanzen. b) hier: Einzelplan 20 Bundesrechnungshof,,False,Ah!,Government,Government,Government,True,"cooperative, confrontational_others_cdu",True,False,False,Christian Dürr,männlich,True,False,Zuruf,Otto Fricke,FDP,,['Ah'],0,1,[],unlabeled,0.5711954832077026,0.0,,,,3329.0,False,True,0.4287839
20_0144.xml,20,14.12.2023,2,28,Daniel Baldy,,männlich,SPD,SPD,"['Zumindest ich verstehe ein Grundsatzprogramm so, dass es sich eben nicht nur vom tagesaktuellen Geschehen leiten lässt, sondern dass man auch mal entlang langer Linien Ideen aufbringt und auch Antworten gibt. Da ist aber Fehlanzeige in Ihrem Entwurf.', 'Deshalb mein Wunsch an Sie zur Weihnachtszeit: Schauen Sie bei Plätzchen und einer Tasse Kakao vielleicht doch noch mal in den Entwurf des Grundsatzprogramms, und überlegen Sie sich dann mit dem gleichen Elan, mit dem Sie zu Recht den Islamismus in Deutschland bekämpfen wollen, was Sie ernsthaft gegen Rechtsextremismus tun wollen. Das wäre mein Wunsch an eine Partei, die für sich offenbar immer noch in Anspruch nimmt, Volkspartei zu sein.']",Vielen herzlichen Dank.,Civil,,Politischen Islamismus wirksam bekämpfen – Ausländische Einflussnahme auf deutsche Muslime zurückdrängen,Beratung des Antrags der Fraktion der CDU/CSU,,False,Super!,Civil,Civil,Civil,False,cooperative,True,False,False,Peggy Schierenbeck,weiblich,True,False,Zuruf,Daniel Baldy,SPD,,['Super'],0,1,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.032040074467659,0.0,,,,3191.0,False,False,0.021404954
20_0202.xml,20,04.12.2024,4,9,Johannes Vogel,,männlich,FDP,FDP,"['Wir Liberalen haben Vorschläge gemacht, wie man den Karren aus dem Dreck ziehen kann, für eine Wirtschaftswende.', '– Ja, diese wurden von führenden Ökonomen gelobt. Clemens Fuest zum Beispiel hat gesagt,']","dieses Land landet in Bezug auf die Steuer- und Abgabenlast für die Menschen und Unternehmen ganz vorne und es ist keine gute Position, der Allerteuerste zu sein. Deshalb müssen wir das ändern, liebe Kolleginnen und Kollegen.",Macroeconomics,,Aktuelle Stunde. Lage der Wirtschaft in Deutschland,auf Verlangen der Fraktionen SPD und BÜNDNIS 90/DIE GRÜNEN,,False,So ist es!,Macroeconomics,Macroeconomics,Macroeconomics,False,cooperative,True,False,False,Christine Aschenberg-Dugnus,weiblich,True,False,Zuruf,Johannes Vogel,FDP,,"['So', 'ist', 'es']",0,3,"[('Beifall', 'FDP', None)]",unlabeled,0.0796338245272636,0.0,,,,4950.0,False,False,0.11580756
20_0206.xml,20,18.12.2024,126,1,Klara Geywitz,"Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen",weiblich,SPD,FDP,[],"Wohngeld ist eine unterstützende Leistung, die von den Wohngeldämtern ausgezahlt wird. Darauf hat man einen Anspruch, wenn man zum Beispiel ein Einfamilienhaus hat und eine geringe Rente oder wenn man in einer Stadt arbeitet, die ein hohes Mietniveau hat, und wenig Geld verdient.",Housing,,Befragung der Bundesregierung,,,False,Und die Steuerzahler?,Housing,Housing,Housing,False,confrontational,True,False,False,Jens Teutrine,männlich,True,False,Zuruf,Klara Geywitz,SPD,,"['Und', 'die', 'Steuerzahler']",0,3,[],unlabeled,0.0220552161335945,0.0,,,,5208.0,False,False,0.06720645
20_0054.xml,20,22.09.2022,8,11,Bengt Bergt,,männlich,SPD,SPD,"['Der Kanzler hat es schon gesagt: Ihre Abwehrkämpfe gegen die Erneuerbaren haben dieses Land nicht nur Milliarden Euro gekostet, die wir jetzt Putin in den Rachen schmeißen, sondern auch Tausende Arbeitsplätze, und zwar ganz konkret: in Rostock, Hamburg, Husum, Bremerhaven.', 'Wegen Ihrer absichtlichen Verhinderung fehlen uns jetzt ganz konkret 11,5 Gigawatt Windkraft und 4 Gigawatt Transportkapazität der Netze von Nord nach Süd.']","Jetzt raten Sie einmal, wie groß die Lücke ist, die das Worst-Case-Szenario des Stresstests ergeben hat! Genau: 4,6 Gigawatt. Diese Lücke haben Sie zu verantworten – vielen Dank!",Energy,,,"Erste Beratung des von den Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP eingebrachten Entwurfs eines Gesetzes zur Änderung des Energiesicherungsgesetzes und anderer energiewirtschaftlicher Vorschriften",,False,Söder war’s!,Energy,Energy,Energy,False,"cooperative, confrontational_others_cdu",True,False,False,Timon Gremmels,männlich,True,False,Zuruf,Bengt Bergt,SPD,,"['Söder', 'war', '’s']",0,3,"[('Beifall', 'SPD', None)]",unlabeled,0.0143068162724375,0.0,,,,733.0,False,False,0.016444972
20_0129.xml,20,13.10.2023,3,3,Parsa Marvi,,männlich,SPD,SPD,"['Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Nach der Rede von Herrn Middelberg kehren wir wieder zurück zum Thema und zum eigentlichen Gesetzentwurf.', 'Für die großen Krisen und Herausforderungen der letzten Jahre – das waren ganz schön viele – gab und gibt es für uns als Ampelkoalition nur eine Devise: Um solche Situationen zu meistern, muss der Staat entschlossen handeln. Herr Middelberg, Sie sagen: Die Ampel macht die Menschen ärmer.']","Die Antikrisenpolitik, mit der wir als öffentliche Hand Hunderte Milliarden Euro zur Entlastung und Stabilisierung zur Verfügung gestellt haben, war aber gut und richtig, und sie hat ihre Wirkung gezeigt. Wir haben Ansiedlungen von Schlüsseltechnologien in Deutschland. Die Inflation ist zwar immer noch nicht da, wo wir sie haben wollen, aber sie geht Stück für Stück zurück.",Macroeconomics,,,"Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Stärkung von Wachstumschancen, Investitionen und Innovation sowie Steuervereinfachung und Steuerfairness (Wachstumschancengesetz)",,False,Ganz genau!,Macroeconomics,Macroeconomics,Macroeconomics,False,cooperative,True,False,False,Johannes Fechner,männlich,True,False,Zuruf,Parsa Marvi,SPD,,"['Ganz', 'genau']",0,2,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.0936164483428001,0.0,,,,2707.0,False,False,0.17762938
20_0204.xml,20,06.12.2024,2,10,Lena Werner,,weiblich,SPD,SPD,"['Ja, es besteht wirtschaftspolitischer Handlungsbedarf. Wir befinden uns in schwierigen Zeiten, und die konjunkturelle Durststrecke ist leider noch nicht zu Ende; aber wir sollten den Wirtschaftsstandort Deutschland nicht schlechter reden, als er ist. Um Ludwig Erhard zu zitieren: „Wirtschaft ist zu 50 Prozent Psychologie.“', 'Und der Kontext ist hier auch entscheidend. Wir haben von heute auf morgen die Abhängigkeit von russischem Gas zu spüren bekommen – eine Abhängigkeit, die CDU/CSU-geführte Regierungen vorrangig zu verantworten haben.']","Sie haben den Ausbau erneuerbarer Energien massiv blockiert und an Ihrer fossilen Nostalgie festgehalten. Diese Defizite spüren wir heute noch. Und wenn es Ihnen jetzt wirklich ernst ist mit den Entlastungen von Unternehmen, dann stimmen Sie doch unserem Gesetzentwurf zu den Netzentgelten zu. Heute ist die erste Lesung.",Energy,,Insolvenzwelle stoppen – Wettbewerbsfähige Rahmenbedingungen für Unternehmen schaffen,Beratung des Antrags der Fraktion der CDU/CSU,,False,Was ist denn das für ein Männergehabe da drüben?,Energy,Energy,Energy,False,ambiguous,True,False,False,Lars Castellucci,männlich,True,False,Zuruf,Lena Werner,SPD,,"['Was', 'ist', 'denn', 'das', 'für', 'ein', 'Männergehabe', 'da', 'drüben']",0,9,[],unlabeled,0.0099628800526261,0.0,,,,5096.0,False,False,0.01874784
20_0179.xml,20,28.06.2024,3,2,Armin Grau,,männlich,GRUENE,SPD,"['Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen der demokratischen Parteien! Gestern haben wir das Krankenhausgesetz eingebracht, heute geht es um wichtige Reformen in der ambulanten Versorgung in den Kommunen.']",Die Hausärztinnen und Hausärzte sind das Rückgrat der ärztlichen Versorgung.,Health,,Gesundheitsversorgung im ländlichen Raum stärken,a)Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Stärkung der Gesundheitsversorgung in der Kommune (Gesundheitsversorgungsstärkungsgesetz – GVSG). b)Beratung des Antrags der Fraktion der CDU/CSU,,False,So ist es!,Health,Health,Health,False,cooperative,True,False,False,Heike Baehrens,weiblich,True,False,Zuruf,Armin Grau,GRUENE,,"['So', 'ist', 'es']",0,3,[],unlabeled,0.0397029370069503,0.0,,,,4297.0,False,False,0.061193906
20_0082.xml,20,26.01.2023,1,1,Karl Lauterbach,Bundesminister für Gesundheit,männlich,SPD,GRUENE,[],"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Wir beschäftigen uns heute mit der Unabhängigen Patientenberatung in Deutschland. Es geht um ein sehr wichtiges Gesetz, bei dem wir eine Perspektive einnehmen, die in der Gesundheitspolitik oft viel zu kurz kommt, nämlich die Perspektive des Patienten.",Health,,,Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Fünfzehnten Gesetzes zur Änderung des Fünften Buches Sozialgesetzbuch – Stiftung Unabhängige Patientenberatung Deutschland,,False,Genau!,Health,Health,Health,False,cooperative,True,False,False,Maria Klein-Schmeink,weiblich,True,False,Zuruf,Karl Lauterbach,SPD,,['Genau'],0,1,[],unlabeled,0.0341431349515914,0.0,,,,1403.0,False,False,0.044744696
