Filename,Period,Date,Speech #,Paragraph #,Speaker,Role,Gender,Party,Interjector Party,Previous Paragraphs,Paragraph,manual_annotation,blind_topic label,Interjection Text,notes,Agenda Item,Context,Supplementary Context,flagged,prediction,prediction_phaseIII,Interjection Label,Topic Label,Interjection,Intervention,Quote,Interjector,Interjector Gender,Verbal interjection,Nonverbal interjection,Interjection type,Directed at (Person),Directed at (Party),Paragraph tokens,Interjection tokens,paragraph_token_count,interjection_token_count,Previous Interjections,partition,entropy,correct,merged_true,merged_pred,merged_correct,Unnamed: 0,prediction_changed,flagged_phaseIII,entropy_phaseIII
20_0184.xml,20,11.09.2024,9,9,Sebastian Schäfer,,männlich,GRUENE,GRUENE,"['Die Bundesregierung hat mit der dauerhaften Stationierung einer Brigade in Litauen ein wichtiges Signal an unsere östlichen NATO-Nachbarn gegeben. Auch damit sind jedoch erhebliche Finanzbedarfe verbunden. Für die Brigade und den Bedarf der Bundeswehr haben wir schon einen Großauftrag über Kampfpanzer des Typs Leopard 2 A8 auf den Weg gebracht, aber die Brigade braucht mehr als diese Kampfpanzer.', 'Mit dem Artikelgesetz, das das Bundeskabinett vergangene Woche beschlossen hat, können wir einen richtigen und wichtigen Schritt machen, für die Brigade auch das geeignete Personal zu finden. Dauerhaft Dienst in Litauen zu tun, das ist alles andere als selbstverständlich, das ist gerade auch für unsere Bundeswehrfamilien eine schwierige Entscheidung. Stellvertretend für alle, die in der Bundeswehr Dienst tun, danke ich den Soldatinnen und Soldaten des Vorkommandos, die die Brigade gerade aufbauen.']","Die aktuelle Lage in der Ukraine stellt uns aber auch vor unmittelbare Herausforderungen. Russland hat in den vergangenen Wochen und Monaten seine Schläge auf die Energieinfrastruktur in der Ukraine extrem verstärkt. Dieser Terror gegen die Zivilbevölkerung in der ganzen Ukraine, übrigens vor allem auch im Westen des Landes – etwa in Lwiw, Lemberg –, einem Landesteil, den Alexander Dobrindt ja für sicher hält, diese Schläge haben eine Absicht. Putin will die Menschen zur Flucht zwingen, wenn im Winter die Heizung nicht mehr funktioniert und die Wasserversorgung einfriert.",False,International? Defense? Both imaginable,So ist es!,overlap international and defense,"Dann kommen wir zu dem Geschäftsbereich des Bundesministeriums der Verteidigung, Einzelplan 14.",,,True,Defense,Defense,cooperative,Defense,True,False,False,Sara Nanni,weiblich,True,False,Zuruf,Sebastian Schäfer,GRUENE,,"['So', 'ist', 'es']",0,3,[],unlabeled,0.3963305652141571,0.0,,,,4435.0,False,False,0.09361629
20_0191.xml,20,10.10.2024,11,9,Kristine Lütke,,weiblich,FDP,FDP,"['Die Lösung kann also nicht sein, immer weiter an der Beitragsschraube zu drehen. Gleichzeitig kann die Lösung aber auch nicht sein, dass wir immer mehr Steuergeld in die Pflegeversicherung pumpen. Die sogenannte Dynamisierung entzieht dem Haushalt Mittel, die an anderer Stelle für Zukunftsprojekte essenziell wichtig sind.', 'Die Pflegeversicherung ist eine Teilkaskoversicherung. Sie ist darauf ausgerichtet, dass sie den Menschen einen Teil der Pflegekosten abnimmt. Gleichzeitig traut sie den Menschen Eigenverantwortung zu. Diejenigen, die es sich leisten können, zahlen die restlichen Kosten selbst. Diejenigen, die das eben nicht können, für die ist der Staat da und unterstützt sie. Dieses Prinzip muss beibehalten werden. Das habe ich auch mit Freude vom Kollegen Irlstorfer vernommen. Ich bin mir aber nicht so sicher, ob der Rest der CSU das auch so sieht; die Landtagsfraktion hat nämlich neulich einen anderen Beschluss gefasst.']","Gleichzeitig müssen wir das Fundament der Pflegeversicherung neu aufbauen, und das geht nicht ohne zusätzliche kapitalgedeckte Elemente.",False,Social,Richtig!,,Aktuelle Stunde. Drohender Finanzkollaps der Pflegeversicherung,auf Verlangen der Fraktion der AfD,,False,Social,Social,cooperative,Social,True,False,False,Christine Aschenberg-Dugnus,weiblich,True,False,Zuruf,Kristine Lütke,FDP,,['Richtig'],0,1,[],unlabeled,0.0379203967750072,0.0,,,,4629.0,False,False,0.11817635
20_0042.xml,20,03.06.2022,5,8,Anja Schulz,,weiblich,FDP,GRUENE,"['Ich denke, dass die größte Rentenerhöhung seit 40 Jahren von 6,1 Prozent im Osten und 5,3 Prozent im Westen auf allgemeines Wohlwollen stößt. Diese Menschen haben jahrzehntelang hart gearbeitet, und wir gönnen ihnen jeden Euro, den sie jetzt mehr im Portemonnaie haben.', 'Und damit das auch so bleibt, müssen wir aufhören, die Generationen gegeneinander auszuspielen. Die Reaktivierung des Nachholfaktors stärkt den Generationenvertrag; denn Rechte und Pflichten gibt es, wie bei allen Verträgen, auf beiden Seiten. Das Verhältnis ist hier allerdings aus dem Gleichgewicht geraten.']","Das wird einem bei Berechnungen schmerzlich bewusst, die kürzlich in der „Süddeutschen Zeitung“ zu lesen waren, und wenn man sich mal folgende Zahlen vor Augen führt: Es wurde abhängig vom Geburtsjahr grob errechnet, wie lange jemand Rente beziehen müsste, um die eingezahlten Beiträge in etwa wieder rauszuhaben. Wer zum Beispiel stets im Durchschnitt verdient hat, 1946 geboren wurde und mit 65 Jahren in Rente gegangen ist, hat bereits nach elf Jahren und vier Monaten, also mit 76 Jahren, alle Rentenbeiträge, die er eingezahlt hat, in Form einer Rente wieder zurückerhalten. Würde ein heute 17‑Jähriger mit 67 Jahren in Rente gehen, müsste dieser allerdings bereits 85 Jahre alt werden, um das Gleiche zu erzielen.",False,Social,Die Lebenserwartung geht Richtung 100!,,Rentner beim Entlastungspaket nicht vergessen,VI – Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Rentenanpassung 2022 und zur Verbesserung von Leistungen für den Erwerbsminderungsrentenbestand (Rentenanpassungs- und Erwerbsminderungsrenten-Bestandsverbesserungsgesetz). Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss). – Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung,"ZP 2 Beratung des Antrags der Abgeordneten Gerrit Huy, René Springer, Marc Bernhard, weiterer Abgeordneter und der Fraktion der AfD",False,Social,Social,confrontational,Social,True,False,False,Markus Kurth,männlich,True,False,Zuruf,Anja Schulz,FDP,,"['Die', 'Lebenserwartung', 'geht', 'Richtung', '100']",0,5,[],unlabeled,0.0415030643343925,0.0,,,,530.0,False,False,0.05075019
20_0055.xml,20,23.09.2022,3,4,Beate Müller-Gemmeke,,weiblich,GRUENE,GRUENE,"['die verfehlte Energiepolitik, die Abhängigkeit von russischem Gas.', 'Frau Schimke, Sie können in dieser Woche noch so oft über die Gasumlage reden. Es ist so: Es geht hier um die verfehlte Energiepolitik. Bundeswirtschaftsminister Habeck muss jetzt wegen der verfehlten Energiepolitik unsere Energieversorgung in wenigen Monaten komplett umbauen.']",Wir haben Entlastungspakete auf den Weg gebracht,False,Energy,Sehr richtig!,"",,"Erste Beratung des von den Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP eingebrachten Entwurfs eines Gesetzes zur Anpassung der Verordnungsermächtigungen beim Kurzarbeitergeld und anderer Regelungen",,True,Energy,Energy,cooperative,Energy,True,False,False,Filiz Polat,weiblich,True,False,Zuruf,Beate Müller-Gemmeke,GRUENE,,"['Sehr', 'richtig']",0,2,[],unlabeled,0.7881338596343994,0.0,,,,763.0,False,False,0.14077905
20_0206.xml,20,18.12.2024,26,1,Klara Geywitz,"Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen",weiblich,SPD,SPD,[],"Sehr geehrter Herr Abgeordneter, Sie wissen, dass das Gebäudeenergiegesetz in der vergangenen Legislaturperiode zum Beispiel Regelungen zum Heizungstausch beinhaltet hat, sogar Regelungen, die schärfer als die jetzigen waren.",False,Energy,Genau!,gebäudeenergiegesetz sehr präsent,Befragung der Bundesregierung,,,False,Energy,Energy,cooperative,Energy,True,False,False,Johannes Arlt,männlich,True,False,Zuruf,Klara Geywitz,SPD,,['Genau'],0,1,[],unlabeled,0.0121416803449392,0.0,,,,5200.0,False,False,0.014890722
20_0172.xml,20,06.06.2024,2,16,Jessica Rosenthal,,weiblich,SPD,FDP,"['Da sieht man, dass nur einer von zehn jungen Menschen, die in der Ausbildungsvorbereitung sind, am Ende des Jahres überhaupt in einem Ausbildungsverhältnis ankommt.', 'Da sieht man – und das war Ländersache –, dass nur 18 der rund 400 Schulen, die in Nordrhein-Westfalen mit dem Startchancen-Programm gefördert werden, Berufsschulen sind.']","Da sieht man: In NRW sinkt die Zahl der abgeschlossenen Berufsausbildungen weiter, obwohl wir in ganz Deutschland eigentlich leicht steigende Zahlen haben. Mit Blick auf den Investitionsstau an Schulen belegt NRW bundesweit einen der vordersten Plätze.",False,Education,O Gott!,,Berufsorientierung strukturieren – Berufliche Bildung reformieren – Zukunft sichern,Beratung des Antrags der Fraktion der CDU/CSU,,False,Education,Education,"cooperative, confrontational_others_cdu",Education,True,False,False,Friedhelm Boginski,männlich,True,False,Zuruf,Jessica Rosenthal,SPD,,['Gott'],0,1,[],unlabeled,0.0448092520236969,0.0,,,,4044.0,False,False,0.07638638
20_0187.xml,20,25.09.2024,5,6,Katharina Beck,,weiblich,GRUENE,FDP,"['damit es diesem Land wieder besser geht.', 'Ich möchte kurz auf das Gesagte reagieren. Wir sprechen im Finanzausschuss ja manchmal scherzhaft von der „Serviceopposition“. Um die Änderung des Umsatzsteuersatzes bei den Landwirten für den Zeitraum von vier Wochen zu korrigieren, brauchten wir die Serviceopposition gar nicht. Das war uns schon selbst aufgefallen, und daran arbeiten wir gerade; das haben wir auf dem Schirm.']","Den Gesetzentwurf haben nicht wir, sondern hat das Finanzministerium vorgelegt.",False,,Das ist Gewaltenteilung!,who did what,Eine starke neue Wohngemeinnützigkeit als nicht-profitorientierten Sektor auf dem Wohnungsmarkt einführen,"a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Jahressteuergesetzes 2024 (Jahressteuergesetz 2024 – JStG 2024). b) Beratung des Antrags der Abgeordneten Caren Lay, Dr. Gesine Lötzsch, Christian Görke, weiterer Abgeordneter und der Gruppe Die Linke",,True,Macroeconomics,Macroeconomics,"cooperative, confrontational_others_cdu",Macroeconomics,True,False,False,Markus Herbrand,männlich,True,False,Zuruf,Katharina Beck,GRUENE,,"['Das', 'ist', 'Gewaltenteilung']",0,3,"[('Zuruf', 'CDU/CSU', 'Dann arbeitet das BMF schlampig!')]",unlabeled,0.8155645132064819,0.0,,,,4512.0,False,True,0.97676563
20_0115.xml,20,06.07.2023,2,11,Sebastian Fiedler,,männlich,SPD,FDP,"['Ich kann Ihnen eines sagen. Ich habe gerade noch mal mit meinem Nachfolger dort, mit Dirk Peglow, telefoniert. Man verbittet sich dort, dass Sie diese Texte der Berufsgewerkschaft hier instrumentalisieren.', 'Das hat mit Folgendem zu tun: Vor vier Jahren – da war ich noch Vorsitzender – gab es eine Bundesvorstandssitzung. Da hat der Bund Deutscher Kriminalbeamter – er ist nicht parteigebunden, sondern es sind Mitglieder unterschiedlicher Parteien oder auch gar keiner Partei dabei – Folgendes beschlossen: Sie bekennen sich zu folgenden Werten: Respekt gegenüber der Würde jedes Menschen; Chancengleichheit und Vielfalt; aktives Eintreten gegen jegliche Form von Rassismus, Antisemitismus, Fremdenfeindlichkeit,']","Diskriminierung und Ausgrenzung; Verteidigung der freiheitlich-demokratischen Grundordnung und – jetzt müssen Sie besonders wachsam sein! – Gleichbehandlung aller Menschen unabhängig von ihrem Alter oder Geschlecht, ihrer sozialen, ethnischen oder kulturellen Herkunft, Weltanschauung,",False,Civil,Hört! Hört!,,Clankriminalität wirkungsvoll bekämpfen – Maßnahmenkatalog zum Schutz der deutschen Gesellschaft jetzt umsetzen,"Beratung des Antrags der Abgeordneten Dr. Bernd Baumann, Dr. Gottfried Curio, Martin Hess, weiterer Abgeordneter und der Fraktion der AfD",,False,Civil,Civil,cooperative,Civil,True,False,False,Unknown,,True,False,Zuruf,Sebastian Fiedler,SPD,,"['Hört', 'Hört']",0,2,[],unlabeled,0.0157866477966308,0.0,,,,2337.0,False,False,0.011529503
20_0193.xml,20,16.10.2024,10,13,Marcus Faber,,männlich,FDP,GRUENE,"['Man kann mit den deutschen Unternehmen sprechen, die zur Verteidigung Israels beitragen.', 'Liebe Kolleginnen und Kollegen, man kann sich doch bei allen bedanken, die daran mitgewirkt haben: bei Ihnen, liebe Kolleginnen und Kollegen von der Union, aber auch bei allen anderen Kollegen; auch bei denen aus der Grünenfraktion kann man sich bedanken, insbesondere auch bei den Mitgliedern des Bundessicherheitsrats, die jetzt ihre Blockade aufgegeben haben und die wieder unterstützen.']","Angesichts der letzten Monate jedoch muss auch jeder prüfen, ob sein Kompass zur Unterstützung Israels noch stimmt.",False,International?,Was wissen Sie aus dem Bundessicherheitsrat?,"wieder overlap.. bundessicherheitsrat, israel, unterstützung, unterstützung auf welche weise?",Aktuelle Stunde. Haltung der Bundesregierung zur Unterstützung des Selbstverteidigungsrechts Israels,auf Verlangen der Fraktion der CDU/CSU,,True,Defense,Defense,confrontational,Defense,True,False,False,Britta Haßelmann,weiblich,True,False,Zuruf,Marcus Faber,FDP,,"['Was', 'wissen', 'Sie', 'aus', 'dem', 'Bundessicherheitsrat']",0,6,[],unlabeled,0.5571529269218445,0.0,,,,4700.0,False,False,0.32946724
20_0112.xml,20,22.06.2023,5,10,Gero Clemens Hocker,,männlich,FDP,FDP,"['sondern dann könnten Sie sich ganz unmittelbar an die Präsidentin der Europäischen Kommission, Ihre Parteifreundin Ursula von der Leyen, wenden, die aus dem durchaus landwirtschaftlich geprägten Bundesland Niedersachsen stammt.', 'Das heißt, wenn Sie wirklich etwas erreichen wollen, dann sollten Sie das auf der europäischen Ebene vortragen. Da wäre wirklich der richtige Ort, um dafür zu sorgen, dass diese Stilllegungen nicht stattfinden.']",Vielen Dank.,False,Agriculture,Zugabe!,"agriculture oder international? auf internationaler ebene, internationale beziehungen",Pflicht zur Stilllegung von 4 Prozent der Agrarflächen ab 2024 dauerhaft aussetzen. Welthunger ideologiefrei bekämpfen – Stilllegungsflächen und ökologische Vorrangflächen für Nahrungs- und Futtermittelproduktion freigeben,"a) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Ernährung und Landwirtschaft (10. Ausschuss) zu dem Antrag der Fraktion der CDU/CSU. b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Ernährung und Landwirtschaft (10. Ausschuss) zu dem Antrag der Abgeordneten Bernd Schattner, Stephan Protschka, Peter Felser, weiterer Abgeordneter und der Fraktion der AfD",,False,Agriculture,Agriculture,cooperative,Agriculture,True,False,False,Unknown,,True,False,Zuruf,Gero Clemens Hocker,FDP,,['Zugabe'],0,1,"[('Beifall', 'FDP', None)]",unlabeled,0.0129207298159599,0.0,,,,2251.0,False,False,0.011541911
20_0207.xml,20,19.12.2024,1,2,Christian Dürr,,männlich,FDP,SPD,"['Herzlichen Dank. – Herr Präsident! Verehrte Kolleginnen und Kollegen! Ich kann ja fast an die Debatte von eben anknüpfen, Kollege Güntzler. Aus alter niedersächsischer Verbundenheit: Ja, das ist genau der Punkt. Der Solidaritätszuschlag hat sich nicht nur historisch und politisch, sondern auch wirtschaftlich überlebt. Er muss weg. Es war ein politisches Versprechen der 90er-Jahre, dass diese Abgabe gestrichen wird, sobald sie ihren Zweck erfüllt hat.']","Nach 30 Jahren ist das der Fall, meine Damen und Herren. 2019 ist der Solidarpakt II ausgelaufen. Um es deutlich zu sagen: Der Soli muss abgeschafft werden.",False,Macroeconomics,Für die meisten Menschen wurde er abgeschafft!,,,"Erste Beratung des von den Abgeordneten Christian Dürr, Christian Lindner, Christoph Meyer, weiteren Abgeordneten und der Fraktion der FDP eingebrachten Entwurfs eines Gesetzes zur vollständigen Befreiung der Wirtschaft und der Bürgerinnen und Bürger vom Solidaritätszuschlag (Solidaritätszuschlagbefreiungsgesetz – SolZBFreiG)",,False,Macroeconomics,Macroeconomics,confrontational,Macroeconomics,True,False,False,Tim Klüssendorf,männlich,True,False,Zuruf,Christian Dürr,FDP,,"['Für', 'die', 'meisten', 'Menschen', 'wurde', 'er', 'abgeschafft']",0,7,"[('Beifall', 'FDP', None), ('Beifall', 'CDU/CSU', None)]",unlabeled,0.0535516515374183,0.0,,,,5254.0,False,False,0.10158557
20_0210.xml,20,30.01.2025,1,7,Johannes Vogel,,männlich,FDP,SPD,"['Deswegen schlagen wir Freie Demokraten in unserem Antrag ganz konkrete Maßnahmen vor, zum Beispiel, die Bürgerinnen und Bürger durch eine Steuerreform zu entlasten. Wir schlagen vor, dass wir 1 000 Euro Freibetrag, also 1 000 Euro mehr steuerfrei, für alle Menschen in diesem Land als ersten Schritt einführen. Und wir wollen die Unternehmensteuerlast auf ein international wettbewerbsfähiges Maß bringen und um 5 Prozent Belastung senken. Und wir schlagen auch ganz konkrete Gegenfinanzierungsmaßnahmen vor.', 'Das wäre der Impuls, den dieses Land für eine Wirtschaftswende als Erstes braucht. Der Deal muss lauten: Die Menschen, die leisten, müssen wir entlasten. Diese Politik brauchen wir in diesem Land, liebe Kolleginnen und Kollegen.']","Die spannende Frage ist dann: Was ist, wenn die Konjunktur irgendwann durch diese und weitere Maßnahmen wieder anspringt?",False,Macroeconomics,Die spannende Frage ist: Was ist mit der Gegenfinanzierung?,,Mehr Netto vom Brutto,"Beratung des Antrags der Abgeordneten Christoph Meyer, Markus Herbrand, Michael Georg Link (Heilbronn), weiterer Abgeordneter und der Fraktion der FDP",,False,Macroeconomics,Macroeconomics,confrontational,Macroeconomics,True,False,False,Martin Rosemann,männlich,True,False,Zuruf,Johannes Vogel,FDP,,"['Die', 'spannende', 'Frage', 'ist', 'Was', 'ist', 'mit', 'der', 'Gegenfinanzierung']",0,9,[],unlabeled,0.0657408609986305,0.0,,,,5539.0,False,False,0.09151441
20_0176.xml,20,14.06.2024,1,3,Sören Bartol,"Parl. Staatssekretär bei der Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen",männlich,SPD,FDP,"['Vielen Dank. Applaus, bevor man angefangen hat. – Frau Präsidentin! Liebe Kolleginnen und Kollegen! Vor rund einem Monat habe ich ja hier schon mal gestanden und darüber geredet, warum wir die Änderung des Hochbaustatistikgesetzes dringend brauchen, um am Ende bessere Daten für unsere Wohnungsbaupolitik zu bekommen.', 'Das muss ich dieses Mal nicht alles wiederholen. Daher nur so viel: Inzwischen liegen die Baufertigungszahlen für das Jahr 2023 vor. 294 399 Wohnungen – das ist deutlich mehr, als uns bis zuletzt prognostiziert wurde. Das zeigt auch, wie wichtig es ist, diese neuen Erhebungen zu implementieren, damit man am Ende immer ein realistisches und aktuelles Bild der Lage im Wohnungsbau bekommt.']","Auch wir als Parlament, liebe Kolleginnen und Kollegen, können von einer besseren Datengrundlage profitieren – und ganz besonders, lieber Kollege Luczak, auch die Opposition. Hier schaue ich Sie an, auch wenn Sie mir nicht zuhören.",False,Housing,Der spricht nur mit der Ministerin!,,,"–Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Ersten Gesetzes zur Änderung des Hochbaustatistikgesetzes. Beschlussempfehlung und Bericht des Ausschusses für Wohnen, Stadtentwicklung, Bauwesen und Kommunen (24. Ausschuss). –Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung",,False,Housing,Housing,ambiguous,Housing,True,False,False,Daniel Föst,männlich,True,False,Zuruf,Sören Bartol,SPD,,"['Der', 'spricht', 'nur', 'mit', 'der', 'Ministerin']",0,6,[],unlabeled,0.3295124471187591,0.0,,,,4201.0,False,False,0.04800989
20_0144.xml,20,14.12.2023,2,18,Daniel Baldy,,männlich,SPD,SPD,"['Die Bundesinnenministerin vereinbart mit der Türkei die Beendigung dieser Imam-Entsendung. Fünf Jahre haben Unionsinnenminister nicht geschafft, was Nancy Faeser und die Bundesregierung jetzt geschafft haben.', '100 Imame werden in Zukunft jährlich in Deutschland ausgebildet. Es macht eben einen Unterschied, wer in Deutschland regiert:']","die Union, die nur ankündigt und nie umsetzt, oder eine Ampel, die eben ankündigt und umsetzt, liebe Kolleginnen und Kollegen.",False,,Sehr gut!,civil? international? government (union vs. wir),Politischen Islamismus wirksam bekämpfen – Ausländische Einflussnahme auf deutsche Muslime zurückdrängen,Beratung des Antrags der Fraktion der CDU/CSU,,True,Civil,Civil,cooperative,Civil,True,False,False,Sebastian Hartmann,männlich,True,False,Zuruf,Daniel Baldy,SPD,,"['Sehr', 'gut']",0,2,"[('Beifall', 'SPD', None)]",unlabeled,0.641539990901947,0.0,,,,3186.0,False,True,0.5061773
20_0144.xml,20,14.12.2023,1,8,Markus Herbrand,,männlich,FDP,SPD,"['wenn denn alle gewollt hätten.', 'Dass es dazu nicht kommt, verhindert nun leider auch die Verabschiedung weiterer Entlastungsmaßnahmen, wie beispielsweise von Abschreibungen beim Bau, insbesondere die Einführung einer degressiven Abschreibung.']","Es kommen auch nicht die erhöhte Sonderabschreibung für kleine und mittelständische Unternehmen und andere Wertgrenzen bei den Geringwertigen Wirtschaftsgütern oder bei den Buchführungspflichten. Es kommt auch nicht zu einer verbesserten steuerlichen Nutzung von Verlusten. Leider kommt auch keine Regelung, die zu einem weniger starken Anstieg der Versteuerung von Renten führt. Auch vieles andere kommt halt leider nicht.",False,,"Ja, so ist es!",,,Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Förderung geordneter Kreditzweitmärkte und zur Umsetzung der Richtlinie (EU) 2021/2167 über Kreditdienstleister und Kreditkäufer sowie zur Änderung weiterer finanzmarktrechtlicher Bestimmungen (Kreditzweitmarktförderungsgesetz). Beschlussempfehlung und Bericht des Finanzausschusses (7. Ausschuss),,False,Domestic,Domestic,cooperative,Domestic,True,False,False,Michael Schrodi,männlich,True,False,Zuruf,Markus Herbrand,FDP,,"['Ja', 'so', 'ist', 'es']",0,4,[],unlabeled,0.1801482588052749,0.0,,,,3194.0,False,False,0.24808982
20_0121.xml,20,20.09.2023,10,12,Dirk Wiese,,männlich,SPD,SPD,"['Von daher wäre ich mal ganz vorsichtig an der Stelle.', 'Dass Sie den Verfassungsschutz diskreditieren – leider auch einige in der Union –, das kann ich ja verstehen, weil Sie nicht zu unserer Verfassung in diesem Land stehen. Wahrscheinlich rufen Sie jetzt rein: Na ja, das sagt der Kollege Wiese da vorne. – Ich habe hier eine Meldung vom Deutschlandfunk. Darin heißt es:']","„Die AfD-Stadträtin in Bad Kissingen, Freia Lippold-Eggen, hat das Vorgehen der AfD mit dem der NSDAP im Jahr 1933 verglichen“",False,,Oh!,,Rücktritt der Bundesministerin des Innern und für Heimat – Schaden für die Demokratie abwenden,"Beratung des Antrags der Abgeordneten Dr. Gottfried Curio, Dr. Bernd Baumann, Martin Hess, weiterer Abgeordneter und der Fraktion der AfD",,False,Civil,Civil,"cooperative, confrontational_others_afd",Civil,True,False,True,Dunja Kreiser,weiblich,True,False,Zuruf,Dirk Wiese,SPD,,['Oh'],0,1,[],unlabeled,0.281260073184967,0.0,,,,2517.0,False,False,0.216682
20_0106.xml,20,25.05.2023,6,11,Ulrich Lechte,,männlich,FDP,SPD,"['Er durfte ja heute nicht reden; die Fraktion hat ihm keine Redezeit gegeben.', 'Das war schon fast ein Statement, lieber Kollege Hardt. Aber wir sind uns beide darüber im Klaren, dass die rechtliche Lage in der Europäischen Union dies derzeit nicht zulässt. Deswegen habe ich vorhin auch bei der Kollegin Leikert dazwischengerufen, dass Großbritannien nicht mehr Teil der Europäischen Union ist.']","Es gibt derzeit einfach keine rechtliche Möglichkeit, die Terrorlistung der Wagner-Gruppe ebenso wie die der iranischen Revolutionsgarden – darauf verweist der Kollege Röttgen ja immer wieder – vorzunehmen. Ich gehe mal davon aus, dass wir alle zustimmen, dass wir gemeinsam Europa aufgebaut und rechtsstaatlich organisiert haben; und solange das EU-Recht es nicht hergibt, können wir so viele symbolische Beschlüsse fassen, wie wir wollen. Deswegen sind wir sehr irritiert über den Antrag der Union, die ja eigentlich zu unserem Klub gehört und die weiß, dass auch wir das alles verurteilen, was Wagner weltweit macht, was die Revolutionsgarden machen.",False,International,Genau!,,Russische Wagner-Gruppe jetzt auf die Terrorliste,Beratung des Antrags der Fraktion der CDU/CSU,,False,International,International,cooperative,International,True,False,False,Johannes Schraps,männlich,True,False,Zuruf,Ulrich Lechte,FDP,,['Genau'],0,1,[],unlabeled,0.0559010580182075,0.0,,,,2097.0,False,False,0.06188939
20_0145.xml,20,15.12.2023,5,9,Stephan Thomae,,männlich,FDP,FDP,"['Sie beschweren sich, dass wir nur zwei Länder neu zu sicheren Herkunftsländern erklärt hätten: Georgien und Moldawien.', 'In Ihrer Zeit ist das immerhin nicht geschehen. Deswegen ist es ein großer Erfolg, dass wir zwei Länder neu als sicher eingestuft haben.']","Oder: Sie haben angesprochen, dass viele Menschen hierbleiben dürfen, deren Identität ungeklärt ist. Nein, der Chancen-Aufenthalt ist für solche Menschen, die ihre Identität klären",False,Immigration,"Ach? Dann stimmt das ja gar nicht, was Herr Seif gesagt hat!",,Die weiteren Verhandlungen zur Reform des Gemeinsamen Europäischen Asylsystems im deutschen Interesse führen – Mit dem Ziel einer deutlichen und dauerhaften Reduzierung der Asylmigration,"Beratung des Antrags der Abgeordneten Dr. Gottfried Curio, Dr. Bernd Baumann, Martin Hess, weiterer Abgeordneter und der Fraktion der AfD",,False,Immigration,Immigration,"cooperative, confrontational_others_cdu",Immigration,True,False,False,Manuel Höferlin,männlich,True,False,Zuruf,Stephan Thomae,FDP,,"['Ach', 'Dann', 'stimmt', 'das', 'ja', 'gar', 'nicht', 'was', 'Herr', 'Seif', 'gesagt', 'hat']",0,12,[],unlabeled,0.0420612543821334,0.0,,,,3222.0,False,False,0.03798989
20_0129.xml,20,13.10.2023,12,9,Frauke Heiligenstadt,,weiblich,SPD,SPD,"['dank einer guten Arbeitsmarktpolitik unseres Ministers Hubertus Heil. Sie haben kein Wort gesagt zu den größten Industrieansiedlungen, die Europa in den letzten Jahrzehnten gesehen hat:', 'Industrieansiedlungen mit Intel in Magdeburg, mit TSMC in Dresden oder der Siliziumkarbidfabrik im Saarland. Meine sehr verehrten Damen und Herren, die würden hier doch nicht investieren, wenn Deutschland nicht ein großartiger Wirtschaftsstandort wäre.']","Außerdem: Dann sind Sie ja gerne beim Thema „Lohnabstand und Bürgergeld“ dabei. Das sagt die Fraktion, die hier mit großer breiter Mehrheit gegen die Erhöhung des Mindestlohnes auf 12 Euro gestimmt hat.",False,Labor,Richtig!,,,"Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Stärkung von Wachstumschancen, Investitionen und Innovation sowie Steuervereinfachung und Steuerfairness (Wachstumschancengesetz)",,False,Labor,Labor,cooperative,Labor,True,False,False,Nadine Heselhaus,weiblich,True,False,Zuruf,Frauke Heiligenstadt,SPD,,['Richtig'],0,1,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.1369884014129638,0.0,,,,2712.0,False,False,0.15258075
